0.000000000000000000e+00 2.270395832776811460e+02 3.318362055805673805e+01 3.965469656837708499e+02 3.993061535639852764e+02 2.074735340889749295e+02 1.247475900595860026e+02 3.219495719747408202e+02 5.271904706460600210e+01 1.572811683270572871e+02 5.788135023998822248e+01 8.732996226710093879e+01 4.819679094998514302e+02 2.419060301211846991e+02 6.922354192220001323e+01 6.068463503016612748e+01 9.801210392907123037e+01 9.039871647403421662e+01 6.711188893448158410e+01 1.365472295653870276e+02 4.836669751148325531e+02 3.593179963661785905e+02 5.274074662344166882e+02 1.290385968118004314e+02 7.437931930388748469e+02 6.630027666047897128e+02 1.933539326901231163e+02 1.690053024395328123e+02 8.683670569523575296e+02 5.311753621492248385e+02 5.828989429921516603e+02 9.214893515771625516e+02 4.515994386222981802e+02 3.612972041957851843e+02 3.872104882757348605e+02 8.866842536001530561e+02 4.559095305767670538e+02 4.803746275101001402e+02 7.342057033599978695e+02 5.723322980797007631e+02 6.985897190381668906e+02 5.198110407689724752e+02 7.567471701358100518e+02 7.512610347315873014e+02 6.684701075352222688e+02 7.667953676143208668e+02 6.972700663235818865e+02 6.364178064354902062e+02 5.497141532844498215e+02 6.714586628094671141e+02 4.819122882932908851e+02 5.418390767701152981e+02 5.538719088421148626e+02 5.299274477497781390e+02 6.929252727553509885e+02 6.945723984892626959e+02 6.470579736632103049e+02 2.434901411634973556e+02 2.373359926046345549e+02 5.098484884409097049e+02 9.090070915026086595e+02 9.101867454776462409e+02 8.756704855681011850e+02 8.060494011994450148e+02 8.101900298281843789e+02 9.934885912193819877e+02 9.005825583613349181e+02 8.898144435998883637e+02 1.018714093042922173e+03 7.391322268926365950e+02 8.918474540059567062e+02 8.497060119108703020e+02 8.393427823681474820e+02 8.120556218767601422e+02 8.503528284602223266e+02 5.232865961942616195e+02 5.219159450124171826e+02 4.799613009741632368e+02 4.588647744222082565e+02 4.000758094959601294e+02 2.676274348116311899e+02 5.658727616741455222e+02 2.822635811086663580e+02 2.806136513410183966e+02 2.897210105058022691e+02 2.769766819778273543e+02 3.368558326087569412e+02 3.294129274796709410e+02 4.516427939957543458e+02 5.236418989732812861e+02 3.292400980109835018e+02 3.763656850759881536e+02 4.016129504581054448e+02 5.127367914414422785e+02 6.129181615026008103e+02 3.670832917636392949e+02 5.657861547637660351e+02 3.425627085042721092e+02 5.557571036319692439e+02 5.328672972667424119e+02 4.374031326761738114e+02 5.403602905042098428e+02 5.340570184507992053e+02 6.607909562184050856e+02 5.633986491273815318e+02 3.785029195212245554e+02 4.001570541016103562e+02 2.178067782538388144e+02 2.590265287038727138e+02 6.199450097109114495e+02 7.510462641935729380e+02 7.368393064697399950e+02 6.842772978737671110e+02 6.792813680880822176e+02 6.223973340213086658e+02
2.270395832776811460e+02 0.000000000000000000e+00 2.106675277543139373e+02 1.695087686425959816e+02 1.722815798967399417e+02 2.740377061772557710e+01 1.088427941326911537e+02 9.624494530701512929e+01 2.493398892826164399e+02 8.317720267498768294e+01 2.540624317512552182e+02 2.958871773133135434e+02 2.550797091433561832e+02 3.762244681774890154e+01 2.655105478196870195e+02 2.398448429073502552e+02 1.527662098824049792e+02 1.660805373218565535e+02 2.078772467183688093e+02 3.478712764069517789e+02 2.571272413052150227e+02 1.352571426076459602e+02 3.006900512391545135e+02 1.366088742866934638e+02 9.687788043399951903e+02 8.878978663697579350e+02 4.105030251627931079e+02 3.828251590171429939e+02 1.092469311994673490e+03 7.535796810296333206e+02 8.054428201454094278e+02 1.144801037316063457e+03 6.719282175765199554e+02 5.791210038040264863e+02 6.050308421449180969e+02 1.109340805707100117e+03 6.748382806991029383e+02 7.000399025265230648e+02 9.557049358125675553e+02 7.923762647101071934e+02 9.192255079867544509e+02 7.384792697689318857e+02 9.776579726169306923e+02 9.718953817902321362e+02 8.884603854461427090e+02 9.874887452842027642e+02 9.160672981257430365e+02 8.542975881817445725e+02 7.657677387706984291e+02 8.892369081331455618e+02 6.956479830297323588e+02 7.566328236373101390e+02 7.688858878414706624e+02 7.436233461962456204e+02 9.096554715338529604e+02 9.106869485862474676e+02 8.623710848370551503e+02 2.310332918488116718e+02 2.547852301726335895e+02 6.689460002995804189e+02 6.819768704400798924e+02 6.831526178516251093e+02 6.486374259529006849e+02 5.790904248173309270e+02 5.834219614091878157e+02 7.664590081206642935e+02 6.736705752468690207e+02 6.629575016508495082e+02 7.916837279143963997e+02 5.132197021864157023e+02 6.651881220108360822e+02 6.237768415225413037e+02 6.135255989696589722e+02 5.866163131881402251e+02 6.244620269527563323e+02 3.062961376109095681e+02 3.058375877287730873e+02 2.706218885563474146e+02 2.549773915641908957e+02 2.189869690397490558e+02 3.410990320705723775e+02 3.502628843038808668e+02 3.831773353785386576e+02 3.651855042483666125e+02 2.618827859179316988e+02 3.253068399174594560e+02 2.302257662168450452e+02 2.370279392300344341e+02 2.716431964214785353e+02 3.225444608044130064e+02 2.946398173322808134e+02 2.674649320489847923e+02 2.629772024293372965e+02 3.186193310780589059e+02 4.003465481507674895e+02 2.785218302334308191e+02 3.610816136871324034e+02 3.265260127967508765e+02 3.548937494715042931e+02 3.425065478033687896e+02 3.008909897738172958e+02 3.519935129684075150e+02 3.516861498781661339e+02 4.633567214818399975e+02 4.548577303357429287e+02 5.003565591445381529e+02 5.282201380751437227e+02 4.030239078111213757e+02 4.381838146604190456e+02 7.877405014154462606e+02 9.208507654953338033e+02 8.971053497070345202e+02 8.332275757927701534e+02 8.265496326750757135e+02 7.588270293868411045e+02
3.318362055805673805e+01 2.106675277543139373e+02 0.000000000000000000e+00 3.792891923012174402e+02 3.818887142025874368e+02 1.886908899606226271e+02 1.034951184864655573e+02 3.033056726497934505e+02 4.178361965093538544e+01 1.349027508837336597e+02 4.730851154382333590e+01 8.728383480348409762e+01 4.638306990054823018e+02 2.212067005942296873e+02 5.999268550425359336e+01 4.015639475169692929e+01 6.933573882566581403e+01 5.979378671979478810e+01 3.461906590323925315e+01 1.395782019058234482e+02 4.649137311245245314e+02 3.394429343358926872e+02 5.088147824392887628e+02 9.977687602343893047e+01 7.581381592472728244e+02 6.772545796063832313e+02 2.008406876846187288e+02 1.740712725113581882e+02 8.818188910253612676e+02 5.431174464758369140e+02 5.949723150637704521e+02 9.342546899468948141e+02 4.619466376329464197e+02 3.698527242269186672e+02 3.958205685627568755e+02 8.989217450332666886e+02 4.653316458789851140e+02 4.903042302439670834e+02 7.455496265443646280e+02 5.825967761381000400e+02 7.093251462106935605e+02 5.291502570085140178e+02 7.676934091981671600e+02 7.620202513086614999e+02 6.787661659216248609e+02 7.776004025901160048e+02 7.068467593180555468e+02 6.454081650150027372e+02 5.575851726522030276e+02 6.804219369926192940e+02 4.884476784104475087e+02 5.490311002504306543e+02 5.611975525904377946e+02 5.365403455355411779e+02 7.013263549086125295e+02 7.026465554132632860e+02 6.546644817876508569e+02 2.103293254959031060e+02 2.047137315021310542e+02 4.990670175073007044e+02 8.914533026897623813e+02 8.925794795083215831e+02 8.577257954028694940e+02 7.876925208782346317e+02 7.913048457775046245e+02 9.754413867935314784e+02 8.819959584715965093e+02 8.710769705436565573e+02 1.000665396941162044e+03 7.191601018401712508e+02 8.726858030861377529e+02 8.296239760433079482e+02 8.191597400174184713e+02 7.915632071752480670e+02 8.302312877840453211e+02 4.998447474230084140e+02 4.982354123203095924e+02 4.550209163392703431e+02 4.331165031174921296e+02 3.720194926270527276e+02 2.394873805895199155e+02 5.418681610897899645e+02 2.578425178698645936e+02 2.540237340043258030e+02 2.565796156634297063e+02 2.467745830321122185e+02 3.047319980233264687e+02 2.968698831275792713e+02 4.229586944604944847e+02 4.970120564612405474e+02 2.961464668666645821e+02 3.439895521041210031e+02 3.703340230270733855e+02 4.851948100567062738e+02 5.879924870861252657e+02 3.342052838764067246e+02 5.395172311990003209e+02 3.099028080966063499e+02 5.289193255733144952e+02 5.047432648714768106e+02 4.057478797041970893e+02 5.119641021758805550e+02 5.050534608632225968e+02 6.330292955027127846e+02 5.304089047873684422e+02 3.590970692407992715e+02 3.821145455906173538e+02 2.106149536442371186e+02 2.506937124180631145e+02 6.117928973223823732e+02 7.438540335313306286e+02 7.274075480636914790e+02 6.722578741231546928e+02 6.669029750139396810e+02 6.076673851932811203e+02
3.965469656837708499e+02 1.695087686425959816e+02 3.792891923012174402e+02 0.000000000000000000e+00 3.464840700476672364e+00 1.906798178838940885e+02 2.761173878976309197e+02 7.730782083755543965e+01 4.166984624109617812e+02 2.465040015397350999e+02 4.211366136475527924e+02 4.629516574692859194e+02 8.607737457291436556e+01 1.610446039578450552e+02 4.320344184338312630e+02 4.059933206151484342e+02 3.173512882377582969e+02 3.304374907923522073e+02 3.731197035724640045e+02 5.143105745807840776e+02 8.942473260377207112e+01 5.209310776120940290e+01 1.320043055970759838e+02 2.953874662423403379e+02 1.137190333616380713e+03 1.056308588414240830e+03 5.774750270071061777e+02 5.492795489179029573e+02 1.260350777145868733e+03 9.209715646669660600e+02 9.728167951833419238e+02 1.312223303661044838e+03 8.386123380683686719e+02 7.451796876269826271e+02 7.709632775210866384e+02 1.276436106472362553e+03 8.409329023709295825e+02 8.663631140555215779e+02 1.122362567683261659e+03 9.586245659415144473e+02 1.085507195878235052e+03 9.042543425524588656e+02 1.143987527566494919e+03 1.138093102622386141e+03 1.054480679009760252e+03 1.153693389081742225e+03 1.081447094361884410e+03 1.019379098626748373e+03 9.302836678581270462e+02 1.054179307869154172e+03 8.594632717339659393e+02 9.206189596852415207e+02 9.329197330567959625e+02 9.071781210153590109e+02 1.074031520438049938e+03 1.074756693327946550e+03 1.026198813037967284e+03 3.402649272558894040e+02 3.716501941372231954e+02 8.086301399182051455e+02 5.124963086717859824e+02 5.136638919185028271e+02 4.791300286924372358e+02 4.096630783353798506e+02 4.142391103433998865e+02 5.969533325037532450e+02 5.042879934939777513e+02 4.936408736458415660e+02 6.221775147523114811e+02 3.453571527563588006e+02 4.961109045431341542e+02 4.556745971397378412e+02 4.455889220266448092e+02 4.192519575934720137e+02 4.564096116069265463e+02 1.625409958448550469e+02 1.642850573446510225e+02 1.512712434260578789e+02 1.526031477814280493e+02 1.764787909444596039e+02 4.652240252562647811e+02 2.053448183023313902e+02 5.134460800188614940e+02 4.907164445308311542e+02 3.519227570523965483e+02 4.407262588050975864e+02 2.731888938732255951e+02 2.896031144910751891e+02 2.083382142635906007e+02 2.093935970909720083e+02 3.706053875809783449e+02 2.930726156586935645e+02 2.590463435555690239e+02 2.187487837803377033e+02 2.575943576012315361e+02 3.186822975589574298e+02 2.357347388463229265e+02 4.064516407294393616e+02 2.370817311303793247e+02 2.442789039031791845e+02 2.862780464694951661e+02 2.552534274736657096e+02 2.642032493578307140e+02 3.401199875273905491e+02 4.366962199795618176e+02 6.299274528828049142e+02 6.589744330561256902e+02 5.614066485439877852e+02 5.933720674442566860e+02 9.290483117802888273e+02 1.061119098285534619e+03 1.032618853457452133e+03 9.638652194640656035e+02 9.564321157733165819e+02 8.846314604348941657e+02
3.993061535639852764e+02 1.722815798967399417e+02 3.818887142025874368e+02 3.464840700476672364e+00 0.000000000000000000e+00 1.932387709983502475e+02 2.786611082663819730e+02 7.953184809454828041e+01 4.191875378535777941e+02 2.489223218731374914e+02 4.236053370542082916e+02 4.654096031725416083e+02 8.308111739065820700e+01 1.632963647221178007e+02 4.344652856096825531e+02 4.084102795893512621e+02 3.197370124789475767e+02 3.328037650454643881e+02 3.755020982398693832e+02 5.167167928924561693e+02 8.624472424663566983e+01 5.286033420287152040e+01 1.289746558112194350e+02 2.975886376941377875e+02 1.139717850375830722e+03 1.058837887472537432e+03 5.799067157424376546e+02 5.516803737996400514e+02 1.262820399120008005e+03 9.234080717769917328e+02 9.752495138058043267e+02 1.314649746775539825e+03 8.409983781552964501e+02 7.475298187502036171e+02 7.733027478761639486e+02 1.278835831229313499e+03 8.432774717653163634e+02 8.687215924852318949e+02 1.124732697267261983e+03 9.609722836993404371e+02 1.087851225929139218e+03 9.065732373909248736e+02 1.146332682461719969e+03 1.140429050647354416e+03 1.056807760855316701e+03 1.156029236506891493e+03 1.083730250999587497e+03 1.021646598089280587e+03 9.325227124838911550e+02 1.056436254605834392e+03 8.616682940858287338e+02 9.228282665578780097e+02 9.351307779129538176e+02 9.093645970624180563e+02 1.076253174912244731e+03 1.076960409279219448e+03 1.028391644601241524e+03 3.411774182067085803e+02 3.726666417667848918e+02 8.099259175845824075e+02 5.097854313018747803e+02 5.109458598573917243e+02 4.763647171366314410e+02 4.068325839383930997e+02 4.113368015422863095e+02 5.941825988021170133e+02 5.014411552088536155e+02 4.907733180241401669e+02 6.194079907728164471e+02 3.422859085719682071e+02 4.931908557967301476e+02 4.526340312145888447e+02 4.425333295814641019e+02 4.161510496919965476e+02 4.533646868026097536e+02 1.591127107810762311e+02 1.608744185771555806e+02 1.482170406535526865e+02 1.498977148859756312e+02 1.750037571840005626e+02 4.662808929899815098e+02 2.018920273166579022e+02 5.146143883064692091e+02 4.917829460647652127e+02 3.523947433753872360e+02 4.416023298362751461e+02 2.729532350241860854e+02 2.894952163131018210e+02 2.061971075597132312e+02 2.062984718911054927e+02 3.707371676411050885e+02 2.924013010656010465e+02 2.579094676250014686e+02 2.158562315006035703e+02 2.541404067832085900e+02 3.182186259048431793e+02 2.324342837059339217e+02 4.065942758634343477e+02 2.338755485230601607e+02 2.413595589208975980e+02 2.848189191264906412e+02 2.523382084256501230e+02 2.614258171594876785e+02 3.367782078658931937e+02 4.348519729344332063e+02 6.310015006542299716e+02 6.600661793742541477e+02 5.634141490339660550e+02 5.952470401127881132e+02 9.303667917012783164e+02 1.062381912467449638e+03 1.033739836286617219e+03 9.648565912384420926e+02 9.574035600484750148e+02 8.855067148769525147e+02
2.074735340889749295e+02 2.740377061772557710e+01 1.886908899606226271e+02 1.906798178838940885e+02 1.932387709983502475e+02 0.000000000000000000e+00 8.544420696827249628e+01 1.147267200394109921e+02 2.261393998108590893e+02 5.718813345844428397e+01 2.306654184024570213e+02 2.725155634839948107e+02 2.751900414662922572e+02 3.689579073684800647e+01 2.417812986173798890e+02 2.158733050652743088e+02 1.278113900430517305e+02 1.410814636135772844e+02 1.833920810211325261e+02 3.241669843829015463e+02 2.764846121717894221e+02 1.518712992395313393e+02 3.203307714479762467e+02 1.099103669817391591e+02 9.465183682935294200e+02 8.656355046461197844e+02 3.871363540373457681e+02 3.591520707259613800e+02 1.069788114789329484e+03 7.305483385575608963e+02 7.824063356434902516e+02 1.121820765528234006e+03 6.484800729227025613e+02 5.553403290972328250e+02 5.812009971938790613e+02 1.086168220346771704e+03 6.511019987324185649e+02 6.764169821761669255e+02 9.322869631500126388e+02 7.687363009138151710e+02 8.956210100928423117e+02 7.146166182574293089e+02 9.540832784613056674e+02 9.482591296640609926e+02 8.647328490294812582e+02 9.638575768676885218e+02 8.920777343283962182e+02 8.301823978921229354e+02 7.414287076632743947e+02 8.650771018236147256e+02 6.710570267968412281e+02 7.321152460244827580e+02 7.443870931833960185e+02 7.189679024714660045e+02 8.853018600167747536e+02 8.862334506395070548e+02 8.378309413978930706e+02 2.059337080672061973e+02 2.286775048171005551e+02 6.416069998503451188e+02 7.027766862422832901e+02 7.039083696281809353e+02 6.691067921453341114e+02 5.991801998935255824e+02 6.030229190497481113e+02 7.868560585362818074e+02 6.935840409088112892e+02 6.827316598656917677e+02 8.120823363385882203e+02 5.316628709670128501e+02 6.845731807192015594e+02 6.422343092357556316e+02 6.318692626792303599e+02 6.046038733439734187e+02 6.428799508101105857e+02 3.190568484266452742e+02 3.181785704403233694e+02 2.799814910348389390e+02 2.621949391542740386e+02 2.185806072689108248e+02 3.141139721250889920e+02 3.625507835401195393e+02 3.558874060313843302e+02 3.380876231125304798e+02 2.386312318508141743e+02 2.989150055486707060e+02 2.148277388096749121e+02 2.198162049923170116e+02 2.719050988475202644e+02 3.293944271170796014e+02 2.726780084733470062e+02 2.535166765335866046e+02 2.539483531109516719e+02 3.233093712792847327e+02 4.115573125409338786e+02 2.619851378867929270e+02 3.693421838980430039e+02 3.036534710486800464e+02 3.618850536114644569e+02 3.463403074444228196e+02 2.922721650440396957e+02 3.553667571528735039e+02 3.535035388295441976e+02 4.698801253107542948e+02 4.438153275891165208e+02 4.730155076755896175e+02 5.008502021398377906e+02 3.769724840914847164e+02 4.117015730745845872e+02 7.604672415020468179e+02 8.935667140194515241e+02 8.697230162324541425e+02 8.058270893890422713e+02 7.991535004765815984e+02 7.314897303941621658e+02
1.247475900595860026e+02 1.088427941326911537e+02 1.034951184864655573e+02 2.761173878976309197e+02 2.786611082663819730e+02 8.544420696827249628e+01 0.000000000000000000e+00 1.998612707978793992e+02 1.407713520412239063e+02 3.264087812286618373e+01 1.453788252292365826e+02 1.872325145902217969e+02 3.603908801429567461e+02 1.178577326426588598e+02 1.567027963529221495e+02 1.310020695405731033e+02 4.545134509289915314e+01 5.853092677601588179e+01 9.924264555168298330e+01 2.390888953810082853e+02 3.614209851774975846e+02 2.359987225327896283e+02 4.053254431821325170e+02 4.339747094002117933e+01 8.610753617506979936e+02 7.801928477399793564e+02 3.018768212696103888e+02 2.740586761041776072e+02 9.843684970053938059e+02 6.451944772000748571e+02 6.970559528347428113e+02 1.036463129562014956e+03 5.632848921341177402e+02 4.703396515802213571e+02 4.962373049394607847e+02 1.000870407908518928e+03 5.660757669944873669e+02 5.913197297701858588e+02 8.470884770582929377e+02 6.836533445977396468e+02 8.105210409237253089e+02 6.296827269339170243e+02 8.689677072541650205e+02 8.631794543231216039e+02 7.797085175776876440e+02 8.787752309188373374e+02 8.072476274071779017e+02 7.454602916745699304e+02 6.569297546794529126e+02 7.803965777933880190e+02 5.868616991593756893e+02 6.478235088429121333e+02 6.600718857478162818e+02 6.348555236432986248e+02 8.008171681922474363e+02 8.018608125060542307e+02 7.535634401197385159e+02 1.807039980320909933e+02 1.921946371568701295e+02 5.707984145737277686e+02 7.880326110701143989e+02 7.891509075370164510e+02 7.542596663027004524e+02 6.842018398399405896e+02 6.878168061872019052e+02 8.719620808977842898e+02 7.785010002174230976e+02 7.675847411879636866e+02 8.971852648097543579e+02 6.158168656772385248e+02 7.692211433846835007e+02 7.263193172110567275e+02 7.158809058895700446e+02 6.883750617540571284e+02 7.269369765692931651e+02 3.985409597377124555e+02 3.971866159184489220e+02 3.556418330349065968e+02 3.351335854395051683e+02 2.799699032031755905e+02 2.624747553953268380e+02 4.411830426678074559e+02 2.970757610869948167e+02 2.838760126417280958e+02 2.235476543326481362e+02 2.555826104047292233e+02 2.375380798571257230e+02 2.353915949863589958e+02 3.326570291820887064e+02 4.006887152701869468e+02 2.627368381006947402e+02 2.784249512405169185e+02 2.937486234700805312e+02 3.911040082835487510e+02 4.885070348992022105e+02 2.771143691472171326e+02 4.423725256828092256e+02 2.869422488659965893e+02 4.329967497032843085e+02 4.122320161993175134e+02 3.314423502542913980e+02 4.202644503103122702e+02 4.154429054080042647e+02 5.391807515086437661e+02 4.714183879100524450e+02 4.110764735603939357e+02 4.375299248171842237e+02 2.964020425241632779e+02 3.330020717624169606e+02 6.879340232500679804e+02 8.210235507593546345e+02 7.999118829219594318e+02 7.391417779188857367e+02 7.329479868421944957e+02 6.682132839624053986e+02
3.219495719747408202e+02 9.624494530701512929e+01 3.033056726497934505e+02 7.730782083755543965e+01 7.953184809454828041e+01 1.147267200394109921e+02 1.998612707978793992e+02 0.000000000000000000e+00 3.400576668166275454e+02 1.696277837090379705e+02 3.444035286986975848e+02 3.861654077285950848e+02 1.605301027228497048e+02 8.376475478328909219e+01 3.551496594838177998e+02 3.290636030898675131e+02 2.403355577640956540e+02 2.533632075444047302e+02 2.960851788489119372e+02 4.373338819043696049e+02 1.617727198474547947e+02 3.974197384924919874e+01 2.056048573888137696e+02 2.180804712765194893e+02 1.060654719865872949e+03 9.797849773133721101e+02 5.005772375999296173e+02 4.722839367646029132e+02 1.183563906711498021e+03 8.440739817979424515e+02 8.959051768291121789e+02 1.235285558387852689e+03 7.615648280805145305e+02 6.680474070115234326e+02 6.938084391844905667e+02 1.199419695172209913e+03 7.637877001362252258e+02 7.892476396231103308e+02 1.045271461918269097e+03 8.814848343961942874e+02 1.008359027301451306e+03 8.270603358210968281e+02 1.066841316272522363e+03 1.060928798424728257e+03 9.773003191556052798e+02 1.076528825462938585e+03 1.004200408541498973e+03 9.421147870421438029e+02 8.529949920944404766e+02 9.769048281124202049e+02 7.821584357812206463e+02 8.433154367836683605e+02 8.556167948261982019e+02 8.298704002778086988e+02 9.967329943102101879e+02 9.974516776494292571e+02 9.488916882531619876e+02 2.714431849834268178e+02 3.014588451166179084e+02 7.350925333626246356e+02 5.881717542692905454e+02 5.892896624220043122e+02 5.544225375440133803e+02 4.844561590796711243e+02 4.883228408707486210e+02 6.721530298828895411e+02 5.788592416896000259e+02 5.680154196998154248e+02 6.973784757255136810e+02 4.173459180709996303e+02 5.699186420513231042e+02 5.279269682756367956e+02 5.176223876100059442e+02 4.905719178547810202e+02 5.285937253922530772e+02 2.126755925852948224e+02 2.127120585106918327e+02 1.826378132877012206e+02 1.719040206224136966e+02 1.595056473863466238e+02 3.942534926162283568e+02 2.568941046058706661e+02 4.412897574947814974e+02 4.195823834001527644e+02 2.887606999967229626e+02 3.717793148911615049e+02 2.232141077531212261e+02 2.368394243695734360e+02 2.059263498505399639e+02 2.383376547671929302e+02 3.123861423249521181e+02 2.510328015594423050e+02 2.283304353504484254e+02 2.392597503159473149e+02 3.079847807555973418e+02 2.718437084887434594e+02 2.735371661841734294e+02 3.476799215537520809e+02 2.698111198401678621e+02 2.645330786962873617e+02 2.620046225041189132e+02 2.748848871506120304e+02 2.784463291526662374e+02 3.778946017324030890e+02 4.183672516198414542e+02 5.584648232381887283e+02 5.873076439889620133e+02 4.842846640708115160e+02 5.166063003301985646e+02 8.552819272578882419e+02 9.877332788673634241e+02 9.604180126314681729e+02 8.928878794389538598e+02 8.856517303477130554e+02 8.148691321069389915e+02
5.271904706460600210e+01 2.493398892826164399e+02 4.178361965093538544e+01 4.166984624109617812e+02 4.191875378535777941e+02 2.261393998108590893e+02 1.407713520412239063e+02 3.400576668166275454e+02 0.000000000000000000e+00 1.704850945969329246e+02 5.662714889357438608e+00 4.658132936700505411e+01 5.004397066861528742e+02 2.569428870352018066e+02 1.836330032911192944e+01 1.621778532031555997e+01 1.005713023844300551e+02 8.828044083742611292e+01 4.686935131581597602e+01 9.882148590679695133e+01 5.010698070505060855e+02 3.751088148221321603e+02 5.450028638918879551e+02 1.278006294319148282e+02 7.205972431783965249e+02 6.397288367272251435e+02 1.611633286844333384e+02 1.336524405380911844e+02 8.436638653111784834e+02 5.044250231372777193e+02 5.562859263061999400e+02 8.956954311770100503e+02 4.225892210217652973e+02 3.298971445820343433e+02 3.558348968930922638e+02 8.601035955325774012e+02 4.255633474240697183e+02 4.507181516350589163e+02 7.063743134923654452e+02 5.430535171542790067e+02 6.698916909568213214e+02 4.892703166781367941e+02 7.283200030917809045e+02 7.225656811347020039e+02 6.391595119368622591e+02 7.381577878949559590e+02 6.669246379865475092e+02 6.052967759557000136e+02 5.171374842133792527e+02 6.402791808900196884e+02 4.476399617355737632e+02 5.083716835298553747e+02 5.205709315327878812e+02 4.957186381598403386e+02 6.609708964336306281e+02 6.621798467278114231e+02 6.140702801639367863e+02 2.138029906198834738e+02 2.017179178195825955e+02 4.596512085020456766e+02 9.279969248283072147e+02 9.290842535422086712e+02 8.940079445348494573e+02 8.237183880315818669e+02 8.269182930792087518e+02 1.011577972001266062e+03 9.177766524873337630e+02 9.067469730538999784e+02 1.036787918954999441e+03 7.539410993440774291e+02 9.080146618138816166e+02 8.642052849979982057e+02 8.536605301738286471e+02 8.258105270865602279e+02 8.647772584919958945e+02 5.315299848604954605e+02 5.296471954034935834e+02 4.849909921714136090e+02 4.620528615371961791e+02 3.974677865727855419e+02 2.197778557823824030e+02 5.727831899324374945e+02 2.309853390110438625e+02 2.309587049532734682e+02 2.587511329445326282e+02 2.324873794473278963e+02 3.192423929705159935e+02 3.091555860132604039e+02 4.469117743416436497e+02 5.243942792673566373e+02 2.968670206571130734e+02 3.568565295095082774e+02 3.877586889683259983e+02 5.110829558436345792e+02 6.176286511957250696e+02 3.436195823480957756e+02 5.673420435378911861e+02 3.059232502418537933e+02 5.558717234242589029e+02 5.294934834582293206e+02 4.215668475583687496e+02 5.361595368432313080e+02 5.280075360287328294e+02 6.581279928109560160e+02 5.376617555069650507e+02 3.257844831360308149e+02 3.475026117811814856e+02 1.695512441861037587e+02 2.100580593758027703e+02 5.713630288613089760e+02 7.031486354307373858e+02 6.874836497731290592e+02 6.335173939256570748e+02 6.283532020680856931e+02 5.705299540479195457e+02
1.572811683270572871e+02 8.317720267498768294e+01 1.349027508837336597e+02 2.465040015397350999e+02 2.489223218731374914e+02 5.718813345844428397e+01 3.264087812286618373e+01 1.696277837090379705e+02 1.704850945969329246e+02 0.000000000000000000e+00 1.747850289588855333e+02 2.165376316601012547e+02 3.299548159791282842e+02 8.653328972629032023e+01 1.855454402822104214e+02 1.594899520027952633e+02 7.092647911074691081e+01 8.411895130107272678e+01 1.266744301435102358e+02 2.678077841102137882e+02 3.306363992103748615e+02 2.048095170107833951e+02 3.745687454089424477e+02 5.383917281269958011e+01 8.910631029091799746e+02 8.102002074109302612e+02 3.309857909210454636e+02 3.027796286024710639e+02 1.013941952697333704e+03 6.744880626767575222e+02 7.263279144138152787e+02 1.065727519776298323e+03 5.921237289713590144e+02 4.987798995725717077e+02 5.246004178315776016e+02 1.029933881113745883e+03 5.945447227407365745e+02 6.199298247897421561e+02 8.758956352616081631e+02 7.122189273743347258e+02 8.391079874081403887e+02 6.579660986115015930e+02 8.975827581898487324e+02 8.917190601073455127e+02 8.081444066576229943e+02 9.073190746250979828e+02 8.353300413453656574e+02 7.733721743798392936e+02 6.845151016360205176e+02 8.082404323076538049e+02 6.140412548549784333e+02 6.751238380407685327e+02 6.874024733732587720e+02 6.619243361666143528e+02 8.283701567261036871e+02 8.292582922866348554e+02 7.808234623090626201e+02 1.726063984686385595e+02 1.893875314834711503e+02 5.876249144139143255e+02 7.575256174070899533e+02 7.586178455009409163e+02 7.235812927672668593e+02 6.533612183069823232e+02 6.567381004965003513e+02 8.411964650506233738e+02 7.475236392959137675e+02 7.365450773958842774e+02 8.664119295725046186e+02 5.843095594787813525e+02 7.380022579475453313e+02 6.947486149212386408e+02 6.842746003512065727e+02 6.566613851134502511e+02 6.953515800442914951e+02 3.660274352740480026e+02 3.646365322299965896e+02 3.230014400120301730e+02 3.025545078020821279e+02 2.483629573043008349e+02 2.678999531261979996e+02 4.085985972666615567e+02 3.064948555285596399e+02 2.907723068294491213e+02 2.121056618874973765e+02 2.568205795142913530e+02 2.137087395645421850e+02 2.135794103395234060e+02 3.012863720077745029e+02 3.682369770861490679e+02 2.498734056079372863e+02 2.544537924592938793e+02 2.661639265797313669e+02 3.589512458888144124e+02 4.558675134010383658e+02 2.559471743958995660e+02 4.098294996904318737e+02 2.769293447862518178e+02 4.005754430053025885e+02 3.803139305357865965e+02 3.042304828584814231e+02 3.884788332571134220e+02 3.840579399863344747e+02 5.069727510197237734e+02 4.477598446503139940e+02 4.225696799004674631e+02 4.498411320904283457e+02 3.199271571112241759e+02 3.550161734785444878e+02 7.058961151750710314e+02 8.390435246929393998e+02 8.162672872342924393e+02 7.536584531551246755e+02 7.471901952738846830e+02 6.807890438915950426e+02
